Year,biomass_relative_to_msy,total_biomass,spawning_stock_biomass,total_catch,fishing_mortality,exploitation_rate,total_biomass_relative_to_msy,spawning_stock_relative_to_msy,fishing_mortality_relative_to_msy,catch_relative_to_msy
1966.589958158996,15.515330124064054,11749073.324304882,4664394.90923337,264061.2122652868,0.3060380597840985,0.1413240966799015,11.165485102360035,13.359862829407422,1.7453902476904637,3.865539437123332
1966.836820083682,22.368680192302264,16855480.733234003,6596442.074485979,382844.8948295263,0.4386301570927635,0.2132450426257883,16.06030244381005,19.24713239570816,2.5195124888374827,5.878124734377948
1967.083682008368,21.96456130130967,16455618.588036353,6368803.676213422,376059.6093270432,0.4264991378393269,0.2147638308913524,15.680628962711069,18.891906805919785,2.4717599466665057,5.907806900301357
1967.3305439330543,19.428041272597227,14449316.55202903,5570200.153283549,329297.2998168268,0.3707064657790798,0.1876977168324373,13.699810821220307,16.71461656557492,2.1750678985218697,5.056969759703906
1967.5774058577408,22.125377431695732,16334676.550561767,6271631.618391591,371217.1033314444,0.414722959067168,0.2111767039842695,15.408171902940184,19.040233003596786,2.4642327989123123,5.566968678045048
1967.824267782427,22.45780930055598,16457481.39196528,6292823.447776258,372936.567428706,0.413386821535325,0.2117290159323326,15.442981651274946,19.331393464258905,2.488242704253361,5.455526156762438
1968.071129707113,19.5617033640211,14225770.96417936,5428182.249513662,324582.82055026724,0.353547537966989,0.1840249987183284,13.293623229982106,16.846195157393332,2.143242584373181,4.638031534216973
1968.3179916317995,18.166796951216103,13103986.671942456,5015898.970637328,308308.6663257498,0.3224225415785485,0.1748518510967414,12.230176510868796,15.659681408733055,1.9387037491694876,4.3300412224991724
1968.564853556485,16.07627139179901,11501091.90375822,4416401.98535906,278907.6737214055,0.2800892021118766,0.1582239643309785,10.72064208213805,13.870709945720806,1.6698753123942227,3.851877519306322
1968.811715481172,18.28976536659781,12976657.186882757,4999128.9384993445,324220.08571625344,0.3127058569710793,0.1839812156699573,12.080571072503298,15.79536612838503,1.8477917461521087,4.4050994778240335
1969.0585774058577,21.355496601982583,15075170.287416006,5817217.853318395,385694.3751075533,0.3655981504354333,0.2182899599828184,14.034337653871503,18.45462560568058,2.1147687430431787,5.152990414141443
1969.305439330544,17.734765142525053,12588151.316467855,4840494.196631326,323756.95913463976,0.3240191011493638,0.1810474248693682,11.768819865987965,15.32017384795162,1.7687396040565493,4.24096419312081
1969.55230125523,16.180024565080526,11548524.883096837,4425015.455295712,298580.0315479697,0.3145451251547619,0.164960050105545,10.842798806250396,13.971962292436656,1.6252965267747037,3.8335881276308137
1969.7991631799164,17.47277717961243,12541441.554525234,4788306.466647452,325956.6396489009,0.3604685809008967,0.177903226205124,11.825212329244556,15.082639844926137,1.767911720995104,4.100800831436351
1970.0460251046024,16.395206990913103,11838645.441159138,4511821.694217913,309534.20556033915,0.3564749275841217,0.1680596327548047,11.19351314193133,14.146559230185227,1.6815966663827435,3.833917044152776
1970.2928870292887,20.885987125082387,15193188.174935244,5825320.058679882,400871.25447801145,0.4687211879610284,0.2231355996208029,14.311745558031104,18.0108715058055,2.23062598894362,4.996567868520587
1970.5397489539748,19.814965244494008,14521839.262719642,5601432.5415191855,386628.1347631666,0.458755908203982,0.2204055075622742,13.628174116293367,17.07712481120071,2.2014314962273205,4.848739670016659
1970.786610878661,16.15122452614663,11925982.331037594,4627687.98371086,320367.80828628555,0.385580852456701,0.1868651667391286,11.150018308765034,13.911194425116925,1.8649146544380504,4.041949057008558
1971.0334728033472,15.861738270156184,11781268.13861108,4605143.244714508,320846.39532964764,0.3904707412165871,0.1903375989260681,10.980811552920096,13.65432711534379,1.899642625783392,4.058569801621677
1971.2803347280333,20.60113750116871,15226399.500601932,6048983.2018492855,433277.10597898654,0.5241768952483262,0.2530829550331157,14.211282552861514,17.73140531882309,2.5386372819759617,5.38473391303858
1971.52719665272,18.762627565984943,13798481.893871509,5571595.313067772,409853.8390913875,0.4930759058099336,0.23590255274164,12.896515588682863,16.14646024987808,2.377784546593944,5.008626407181362
1971.7740585774056,18.106002981257294,13248232.325309318,5437502.297701199,410375.89724486106,0.4911091685039584,0.2329181873260502,12.399830256157223,15.57891612235414,2.358643426438587,4.935193752820401
1972.020920502092,17.060647833779058,12432969.098942498,5173298.161462852,400206.5220232959,0.4781978534514028,0.2242917140098732,11.648475210329064,14.675044060619223,2.28553896935371,4.738697251921841
1972.2677824267785,15.829557361765826,11628450.27917253,4762990.492922926,377726.7513838701,0.4673870805439981,0.2106607043473015,10.853264138726132,13.590858118868006,2.201561469137729,4.393504319513537
1972.5146443514643,18.49338296672235,13697429.086909823,5519728.32718671,449036.0224254633,0.5747190312164057,0.2492019440983791,12.734544424106303,15.847403552259545,2.670013907248564,5.12891720541084
1972.7615062761504,18.355643667840507,13710774.58632823,5432535.876097782,453660.2453862042,0.5999468726741503,0.2505261272608335,12.696157582098554,15.697940487575794,2.75092974141965,5.086669436006454
1973.008368200837,17.647199715365858,13297124.4045317,5179089.732081926,444131.79923352937,0.6057313223091025,0.2442603936745929,12.262332050572876,15.06089441183143,2.7435391414499404,4.891041151945258
1973.255230125523,16.49374496121995,12552458.640954703,4857242.204747574,423731.5775935181,0.5809057767359629,0.2378556824926507,11.511950228639146,14.050896849965328,2.612509076628759,4.699965114196174
1973.5020920502093,15.394323306235568,11835572.261587655,4549520.095822489,403794.44722937664,0.5564003171788335,0.2312052768941824,10.79380249672814,13.0896727985546,2.484860498352035,4.510498786287396
1973.7489539748956,12.2774119378517,9537824.622445775,3641579.0218202313,328875.0147843763,0.4554454261192368,0.1919683471140541,8.648861550634981,10.419111727082448,2.0200129683594548,3.699159534756863
1973.9958158995817,12.376773775994604,9717663.287505798,3684797.2602511486,338653.47722842015,0.4713098435851888,0.2014070995329835,8.761008488504135,10.482329908983278,2.0761907461266005,3.835169929268877
1974.242677824268,13.195661294194757,10360194.220913911,3962736.880021802,363050.0922133677,0.4861408155276963,0.2169408944060876,9.284698910310995,11.18123875713693,2.195222791805153,3.9913440375544655
1974.489539748954,14.9974132346642,11772104.397815175,4543238.12706845,414784.5896717201,0.5332354780173517,0.2489624706178076,10.486434791576144,12.714629942691651,2.4727797654240766,4.420549948766728
1974.73640167364,14.319525599359167,11237423.281420482,4375761.785865821,398114.6236202111,0.4906050950599912,0.2400154371246685,9.949022886240757,12.14635361264517,2.339697084933636,4.109499334673754
1974.9832635983264,16.908907037012323,13266408.197145054,5212036.944242124,472574.9528936739,0.5573039478428291,0.2861574939640907,11.672728265763592,14.350402444953524,2.737456301805438,4.720428794190913
1975.2301255230125,16.936327923050392,13351106.94131323,5191521.357348628,489889.2265711269,0.5693722338658128,0.301346820658815,11.669081045111824,14.378972203620922,2.8727163820840143,4.960896918868967
1975.4769874476988,14.696229786298764,11644814.491704669,4474740.851128064,440493.8970300419,0.5059711416028092,0.2751582190219649,10.109261004100189,12.481616749330517,2.6173754976015164,4.532100938020685
1975.7238493723848,15.299132197462894,12185233.024888536,4626630.525166925,474764.8157418759,0.5392539736647438,0.3008254778355232,10.50673585327134,12.99839127609746,2.8558439958889497,4.957194468895415
1975.9707112970711,13.907730807477048,11134625.726512823,4176749.9089799626,446468.3210740603,0.5017171743430832,0.2866754406771683,9.535339145322752,11.820574586520372,2.716539835382884,4.726060000624983
1976.2175732217568,15.589846121207556,12551234.98534288,4728512.322529609,515448.6728382576,0.5930354074187104,0.3256363464785387,10.734377038126649,13.266024110545262,3.136378089361839,5.378211157975018
1976.4644351464435,12.776231488027198,10343997.070508515,3922186.768036371,434531.4438925497,0.5131310557765898,0.2692164569301921,8.841695581324249,10.885968602758815,2.640405928342084,4.455250089765811
1976.7112970711296,15.271810047266086,12433977.524628114,4744717.17010521,533922.8447857486,0.6458727925536409,0.3246192680046398,10.622236226823766,13.029296748226782,3.2401449625613705,5.382647281038883
1976.958158995816,12.474347612057636,10213259.93448215,3921791.7412756328,448007.96004898095,0.5541920365379593,0.267463226182142,8.720288873484344,10.656516639113129,2.7154127092233957,4.443476058030453
1977.2050209205024,14.022816076855548,11487258.03814018,4476040.218065949,497322.2427755673,0.6294349600875236,0.297701727920771,9.775240242953432,12.002903569717592,3.095301850715261,4.896146056140152
1977.4518828451885,12.598694290838724,10315638.00050528,4084416.867671155,437614.2819696967,0.5669805416807857,0.2638132697161861,8.743955062066789,10.806385066866444,2.812841166447591,4.283075670710621
1977.6987447698743,16.4528439986765,13464880.01280361,5415478.884802486,559565.18405377,0.7423333088272147,0.3397825892210303,11.36894177671176,14.141348421452628,3.7146584329146384,5.443250736660823
1977.9456066945609,13.993167562628605,11446428.86939472,4674711.829573297,465849.3386197577,0.6329623748964898,0.2849891816992324,9.627161009182863,12.051804322762845,3.194195079426779,4.5028300799599865
